flight_id,aircraft_id,unit,flight_date,flight_hours,mission_type,weather_condition,completed,abort_reason
11261,AC-016,Alpha,2022-09-10,2.3,Reconnaissance,Clear,True,
11262,AC-016,Alpha,2022-09-11,2.9,Operational,Clear,True,
11263,AC-016,Alpha,2022-09-13,1.6,Training,Poor,False,Technical
11264,AC-016,Alpha,2022-09-16,4.0,Reconnaissance,Clear,True,
11265,AC-016,Alpha,2022-09-17,1.7,Training,Clear,True,
11266,AC-016,Alpha,2022-09-20,3.2,Reconnaissance,Clear,True,
11267,AC-016,Alpha,2022-09-21,5.1,Training,Clear,True,
11268,AC-016,Alpha,2022-09-22,3.1,Training,Clear,True,
11269,AC-016,Alpha,2022-09-26,4.1,Operational,Clear,True,
11270,AC-016,Alpha,2022-09-27,1.4,Operational,Clear,True,
11271,AC-016,Alpha,2022-09-28,2.7,Training,Marginal,True,
11272,AC-016,Alpha,2022-09-29,1.7,Training,Marginal,False,Technical
11273,AC-016,Alpha,2022-10-05,3.2,Operational,Clear,True,
11274,AC-016,Alpha,2022-10-10,4.1,Training,Clear,True,
11275,AC-016,Alpha,2022-10-14,0.3,Training,Clear,False,Technical
11276,AC-016,Alpha,2022-10-16,3.9,Operational,Clear,True,
11277,AC-016,Alpha,2022-10-17,4.1,Training,Clear,True,
11278,AC-016,Alpha,2022-10-19,1.0,Transit,Clear,True,
11279,AC-016,Alpha,2022-10-22,1.0,Transit,Clear,False,Technical
11280,AC-016,Alpha,2022-10-23,0.9,Reconnaissance,Marginal,False,Weather
11281,AC-016,Alpha,2022-10-25,3.8,Operational,Clear,True,
11282,AC-016,Alpha,2022-10-26,2.9,Transit,Clear,True,
11283,AC-016,Alpha,2022-10-27,1.5,Transit,Clear,False,Other
11284,AC-016,Alpha,2022-11-05,1.7,Operational,Poor,False,Technical
11285,AC-016,Alpha,2022-11-06,1.5,Reconnaissance,Clear,True,
11286,AC-016,Alpha,2022-11-14,3.8,Training,Marginal,True,
11287,AC-016,Alpha,2022-11-19,3.7,Training,Marginal,True,
11288,AC-016,Alpha,2022-11-21,1.3,Transit,Marginal,True,
11289,AC-016,Alpha,2022-11-26,2.1,Training,Clear,True,
11290,AC-016,Alpha,2022-11-28,2.9,Training,Clear,True,
11291,AC-016,Alpha,2022-11-29,2.0,Training,Poor,True,
11292,AC-016,Alpha,2022-12-06,4.6,Reconnaissance,Clear,True,
11293,AC-016,Alpha,2022-12-07,1.4,Reconnaissance,Poor,False,Weather
11294,AC-016,Alpha,2022-12-12,3.4,Operational,Clear,True,
11295,AC-016,Alpha,2022-12-15,2.8,Training,Marginal,True,
11296,AC-016,Alpha,2022-12-19,1.9,Training,Clear,True,
11297,AC-016,Alpha,2022-12-20,1.9,Operational,Clear,True,
11298,AC-016,Alpha,2022-12-21,1.1,Training,Clear,True,
11299,AC-016,Alpha,2022-12-26,0.1,Operational,Marginal,False,Weather
11300,AC-016,Alpha,2022-12-30,3.4,Reconnaissance,Marginal,True,
11301,AC-016,Alpha,2022-12-31,4.1,Training,Clear,True,
11302,AC-016,Alpha,2023-01-04,4.4,Training,Clear,True,
11303,AC-016,Alpha,2023-01-05,2.5,Reconnaissance,Marginal,True,
11304,AC-016,Alpha,2023-01-14,0.4,Operational,Clear,False,Technical
11305,AC-016,Alpha,2023-01-17,1.6,Operational,Marginal,True,
11306,AC-016,Alpha,2023-01-27,2.5,Training,Marginal,True,
11307,AC-016,Alpha,2023-01-31,1.5,Transit,Poor,False,Weather
11308,AC-016,Alpha,2023-02-01,0.6,Training,Marginal,False,Technical
11309,AC-016,Alpha,2023-02-04,4.2,Operational,Clear,True,
11310,AC-016,Alpha,2023-02-06,2.8,Operational,Marginal,True,
11311,AC-016,Alpha,2023-02-11,1.2,Training,Clear,False,Technical
11312,AC-016,Alpha,2023-02-14,1.0,Training,Poor,False,Weather
11313,AC-016,Alpha,2023-02-19,1.4,Operational,Clear,False,Technical
11314,AC-016,Alpha,2023-02-20,2.0,Transit,Clear,True,
11315,AC-016,Alpha,2023-02-21,3.7,Operational,Poor,True,
11316,AC-016,Alpha,2023-02-23,3.3,Transit,Clear,True,
11317,AC-016,Alpha,2023-03-03,3.5,Operational,Clear,True,
11318,AC-016,Alpha,2023-03-07,1.1,Operational,Marginal,False,Other
11319,AC-016,Alpha,2023-03-13,3.5,Reconnaissance,Clear,True,
11320,AC-016,Alpha,2023-03-23,1.2,Training,Clear,True,
11321,AC-016,Alpha,2023-03-29,3.4,Operational,Clear,True,
11322,AC-016,Alpha,2023-04-01,3.8,Transit,Poor,True,
11323,AC-016,Alpha,2023-04-03,0.7,Reconnaissance,Marginal,False,Weather
11324,AC-016,Alpha,2023-04-09,3.3,Operational,Clear,True,
11325,AC-016,Alpha,2023-04-10,3.6,Training,Marginal,True,
11326,AC-016,Alpha,2023-04-14,3.3,Training,Clear,True,
11327,AC-016,Alpha,2023-04-18,4.0,Transit,Clear,True,
11328,AC-016,Alpha,2023-04-20,2.7,Operational,Clear,True,
11329,AC-016,Alpha,2023-04-21,0.5,Transit,Marginal,True,
11330,AC-016,Alpha,2023-04-23,3.5,Operational,Marginal,True,
11331,AC-016,Alpha,2023-04-27,2.3,Training,Clear,True,
11332,AC-016,Alpha,2023-04-29,1.2,Reconnaissance,Clear,True,
11333,AC-016,Alpha,2023-04-30,0.8,Operational,Marginal,False,Weather
11334,AC-016,Alpha,2023-05-01,0.5,Training,Clear,False,Other
11335,AC-016,Alpha,2023-05-03,1.9,Training,Clear,True,
11336,AC-016,Alpha,2023-05-07,1.8,Transit,Clear,True,
11337,AC-016,Alpha,2023-05-09,4.4,Training,Marginal,True,
11338,AC-016,Alpha,2023-05-11,1.2,Training,Clear,True,
11339,AC-016,Alpha,2023-05-12,1.6,Operational,Clear,False,Technical
11340,AC-016,Alpha,2023-05-13,1.1,Training,Clear,False,Technical
11341,AC-016,Alpha,2023-05-14,1.0,Transit,Marginal,False,Weather
11342,AC-016,Alpha,2023-05-15,4.7,Training,Clear,True,
11343,AC-016,Alpha,2023-05-18,0.5,Reconnaissance,Poor,False,Technical
11344,AC-016,Alpha,2023-05-19,0.2,Training,Clear,False,Technical
11345,AC-016,Alpha,2023-05-20,3.0,Training,Clear,True,
11346,AC-016,Alpha,2023-05-22,3.1,Training,Clear,True,
11347,AC-016,Alpha,2023-05-28,0.6,Training,Marginal,False,Technical
11348,AC-016,Alpha,2023-05-29,5.8,Transit,Marginal,True,
11349,AC-016,Alpha,2023-05-30,3.0,Operational,Clear,True,
11350,AC-016,Alpha,2023-06-01,1.1,Training,Clear,True,
11351,AC-016,Alpha,2023-06-03,3.0,Reconnaissance,Clear,True,
11352,AC-016,Alpha,2023-06-04,2.3,Training,Clear,True,
11353,AC-016,Alpha,2023-06-06,1.3,Training,Clear,False,Technical
11354,AC-016,Alpha,2023-06-09,2.4,Training,Marginal,True,
11355,AC-016,Alpha,2023-06-10,3.5,Training,Clear,True,
11356,AC-016,Alpha,2023-06-13,1.7,Training,Clear,False,Technical
11357,AC-016,Alpha,2023-06-14,2.0,Training,Clear,True,
11358,AC-016,Alpha,2023-06-15,3.8,Operational,Clear,True,
11359,AC-016,Alpha,2023-06-16,5.6,Training,Clear,True,
11360,AC-016,Alpha,2023-06-17,4.1,Training,Marginal,True,
11361,AC-016,Alpha,2023-06-21,0.6,Training,Clear,False,Technical
11362,AC-016,Alpha,2023-06-25,4.1,Training,Marginal,True,
11363,AC-016,Alpha,2023-06-27,0.6,Reconnaissance,Clear,False,Technical
11364,AC-016,Alpha,2023-06-28,1.2,Operational,Poor,False,Technical
11365,AC-016,Alpha,2023-06-29,2.9,Operational,Clear,True,
11366,AC-016,Alpha,2023-07-01,3.8,Reconnaissance,Clear,True,
11367,AC-016,Alpha,2023-07-02,4.6,Training,Clear,True,
11368,AC-016,Alpha,2023-07-03,3.8,Transit,Clear,True,
11369,AC-016,Alpha,2023-07-04,1.5,Training,Clear,True,
11370,AC-016,Alpha,2023-07-06,3.4,Reconnaissance,Clear,True,
11371,AC-016,Alpha,2023-07-07,3.1,Training,Clear,True,
11372,AC-016,Alpha,2023-07-10,1.5,Reconnaissance,Clear,True,
11373,AC-016,Alpha,2023-07-11,0.5,Training,Clear,False,Technical
11374,AC-016,Alpha,2023-07-12,3.6,Operational,Clear,True,
11375,AC-016,Alpha,2023-07-15,1.4,Transit,Poor,False,Weather
11376,AC-016,Alpha,2023-07-16,2.9,Operational,Clear,False,Technical
11377,AC-016,Alpha,2023-07-17,1.9,Reconnaissance,Clear,False,Technical
11378,AC-016,Alpha,2023-07-22,0.8,Transit,Clear,False,Technical
11379,AC-016,Alpha,2023-07-24,3.6,Training,Clear,True,
11380,AC-016,Alpha,2023-07-28,3.4,Operational,Marginal,True,
11381,AC-016,Alpha,2023-07-29,1.2,Training,Clear,False,Technical
11382,AC-016,Alpha,2023-08-01,1.5,Operational,Poor,False,Weather
11383,AC-016,Alpha,2023-08-03,4.0,Training,Poor,True,
11384,AC-016,Alpha,2023-08-07,3.5,Operational,Marginal,True,
11385,AC-016,Alpha,2023-08-08,4.7,Operational,Marginal,True,
11386,AC-016,Alpha,2023-08-09,4.6,Operational,Clear,True,
11387,AC-016,Alpha,2023-08-10,2.9,Operational,Clear,True,
11388,AC-016,Alpha,2023-08-11,2.8,Operational,Marginal,True,
11389,AC-016,Alpha,2023-08-16,2.5,Operational,Clear,True,
11390,AC-016,Alpha,2023-08-17,0.6,Operational,Marginal,False,Weather
11391,AC-016,Alpha,2023-08-18,5.2,Transit,Clear,True,
11392,AC-016,Alpha,2023-08-19,1.9,Transit,Clear,True,
11393,AC-016,Alpha,2023-08-21,0.7,Training,Marginal,False,Weather
11394,AC-016,Alpha,2023-08-22,0.5,Operational,Poor,False,Technical
11395,AC-016,Alpha,2023-08-24,0.8,Reconnaissance,Clear,False,Other
11396,AC-016,Alpha,2023-08-27,3.1,Transit,Clear,True,
11397,AC-016,Alpha,2023-08-28,1.1,Training,Clear,False,Other
11398,AC-016,Alpha,2023-09-01,5.2,Training,Clear,True,
11399,AC-016,Alpha,2023-09-02,2.8,Reconnaissance,Clear,True,
11400,AC-016,Alpha,2023-09-03,3.6,Training,Clear,True,
11401,AC-016,Alpha,2023-09-05,3.2,Operational,Marginal,True,
11402,AC-016,Alpha,2023-09-06,0.9,Reconnaissance,Clear,False,Technical
11403,AC-016,Alpha,2023-09-08,3.5,Operational,Clear,True,
11404,AC-016,Alpha,2023-09-09,2.6,Operational,Clear,True,
11405,AC-016,Alpha,2023-09-10,3.6,Operational,Clear,True,
11406,AC-016,Alpha,2023-09-12,2.3,Training,Clear,True,
11407,AC-016,Alpha,2023-09-15,4.0,Transit,Marginal,True,
11408,AC-016,Alpha,2023-09-16,3.8,Training,Clear,True,
11409,AC-016,Alpha,2023-09-17,0.7,Operational,Marginal,False,Other
11410,AC-016,Alpha,2023-09-20,1.3,Reconnaissance,Clear,False,Technical
11411,AC-016,Alpha,2023-09-22,1.4,Training,Clear,False,Other
11412,AC-016,Alpha,2023-09-23,0.8,Training,Marginal,False,Weather
11413,AC-016,Alpha,2023-09-24,2.9,Operational,Clear,True,
11414,AC-016,Alpha,2023-09-25,0.6,Training,Marginal,False,Weather
11415,AC-016,Alpha,2023-09-27,4.5,Training,Poor,True,
11416,AC-016,Alpha,2023-09-28,2.0,Training,Clear,True,
11417,AC-016,Alpha,2023-09-29,1.4,Operational,Clear,True,
11418,AC-016,Alpha,2023-10-04,4.3,Reconnaissance,Clear,True,
11419,AC-016,Alpha,2023-10-06,0.6,Transit,Clear,False,Technical
11420,AC-016,Alpha,2023-10-07,2.8,Training,Clear,True,
11421,AC-016,Alpha,2023-10-09,3.8,Training,Clear,True,
11422,AC-016,Alpha,2023-10-12,0.6,Training,Marginal,False,Weather
11423,AC-016,Alpha,2023-10-16,1.2,Operational,Clear,False,Technical
11424,AC-016,Alpha,2023-10-18,4.4,Operational,Clear,True,
11425,AC-016,Alpha,2023-10-21,0.6,Training,Clear,False,Technical
11426,AC-016,Alpha,2023-10-22,3.0,Reconnaissance,Clear,True,
11427,AC-016,Alpha,2023-10-28,0.3,Reconnaissance,Marginal,False,Weather
11428,AC-016,Alpha,2023-11-01,4.3,Training,Marginal,True,
11429,AC-016,Alpha,2023-11-02,1.1,Operational,Marginal,False,Weather
11430,AC-016,Alpha,2023-11-06,4.0,Transit,Poor,True,
11431,AC-016,Alpha,2023-11-09,3.8,Training,Clear,True,
11432,AC-016,Alpha,2023-11-14,1.3,Operational,Marginal,False,Weather
11433,AC-016,Alpha,2023-11-16,3.8,Training,Clear,True,
11434,AC-016,Alpha,2023-11-20,5.0,Transit,Marginal,True,
11435,AC-016,Alpha,2023-11-25,4.6,Training,Clear,True,
11436,AC-016,Alpha,2023-11-27,3.0,Transit,Marginal,True,
11437,AC-016,Alpha,2023-11-28,0.9,Training,Marginal,False,Weather
11438,AC-016,Alpha,2023-11-30,3.3,Training,Clear,True,
11439,AC-016,Alpha,2023-12-03,1.2,Operational,Clear,True,
11440,AC-016,Alpha,2023-12-09,2.8,Operational,Clear,True,
11441,AC-016,Alpha,2023-12-10,4.5,Training,Marginal,True,
11442,AC-016,Alpha,2023-12-13,0.7,Reconnaissance,Poor,False,Weather
11443,AC-016,Alpha,2023-12-19,1.1,Training,Clear,False,Other
11444,AC-016,Alpha,2023-12-20,2.7,Transit,Poor,True,
11445,AC-016,Alpha,2023-12-21,1.5,Training,Clear,True,
11446,AC-016,Alpha,2023-12-22,3.2,Training,Clear,True,
11447,AC-016,Alpha,2023-12-25,0.4,Operational,Marginal,False,Weather
11448,AC-016,Alpha,2023-12-30,1.4,Operational,Clear,False,Weather
11449,AC-016,Alpha,2024-01-03,5.3,Reconnaissance,Clear,True,
11450,AC-016,Alpha,2024-01-04,4.2,Operational,Clear,True,
11451,AC-016,Alpha,2024-01-09,1.2,Training,Marginal,False,Weather
11452,AC-016,Alpha,2024-01-11,3.4,Reconnaissance,Clear,True,
11453,AC-016,Alpha,2024-01-15,1.0,Training,Marginal,False,Technical
11454,AC-016,Alpha,2024-01-17,3.3,Transit,Clear,True,
11455,AC-016,Alpha,2024-01-19,2.9,Training,Clear,True,
11456,AC-016,Alpha,2024-01-20,2.2,Training,Clear,True,
11457,AC-016,Alpha,2024-01-22,0.9,Training,Clear,False,Other
11458,AC-016,Alpha,2024-01-23,0.6,Training,Marginal,False,Technical
11459,AC-016,Alpha,2024-01-25,3.8,Transit,Clear,True,
11460,AC-016,Alpha,2024-01-28,1.2,Operational,Clear,False,Technical
11461,AC-016,Alpha,2024-02-02,0.6,Operational,Marginal,False,Technical
11462,AC-016,Alpha,2024-02-03,1.3,Training,Poor,False,Technical
11463,AC-016,Alpha,2024-02-04,0.5,Training,Clear,False,Technical
11464,AC-016,Alpha,2024-02-05,3.5,Reconnaissance,Clear,True,
11465,AC-016,Alpha,2024-02-10,1.8,Operational,Clear,True,
11466,AC-016,Alpha,2024-02-12,5.9,Training,Clear,True,
11467,AC-016,Alpha,2024-02-13,3.2,Training,Clear,True,
11468,AC-016,Alpha,2024-02-16,6.4,Operational,Clear,True,
11469,AC-016,Alpha,2024-02-21,2.5,Training,Clear,True,
11470,AC-016,Alpha,2024-02-25,1.5,Operational,Clear,True,
11471,AC-016,Alpha,2024-02-27,3.5,Transit,Marginal,True,
11472,AC-016,Alpha,2024-03-02,3.5,Operational,Clear,True,
11473,AC-016,Alpha,2024-03-09,3.8,Reconnaissance,Marginal,True,
11474,AC-016,Alpha,2024-03-10,2.9,Training,Clear,True,
11475,AC-016,Alpha,2024-03-11,4.0,Training,Marginal,True,
11476,AC-016,Alpha,2024-03-14,2.3,Training,Clear,True,
11477,AC-016,Alpha,2024-03-19,0.4,Training,Poor,False,Technical
11478,AC-016,Alpha,2024-03-23,1.3,Operational,Clear,True,
11479,AC-016,Alpha,2024-03-26,0.4,Reconnaissance,Marginal,False,Weather
11480,AC-016,Alpha,2024-03-28,3.1,Training,Clear,True,
11481,AC-016,Alpha,2024-03-31,2.8,Operational,Clear,True,
11482,AC-016,Alpha,2024-04-01,0.8,Training,Clear,False,Technical
11483,AC-016,Alpha,2024-04-04,5.1,Training,Marginal,True,
11484,AC-016,Alpha,2024-04-05,2.4,Reconnaissance,Clear,True,
11485,AC-016,Alpha,2024-04-07,3.6,Training,Marginal,True,
11486,AC-016,Alpha,2024-04-08,0.9,Training,Clear,True,
11487,AC-016,Alpha,2024-04-10,0.8,Training,Clear,False,Other
11488,AC-016,Alpha,2024-04-12,3.8,Reconnaissance,Clear,True,
11489,AC-016,Alpha,2024-04-14,3.3,Training,Clear,True,
11490,AC-016,Alpha,2024-04-15,0.7,Training,Clear,False,Technical
11491,AC-016,Alpha,2024-04-20,3.8,Operational,Clear,True,
11492,AC-016,Alpha,2024-04-23,2.5,Operational,Marginal,False,Technical
11493,AC-016,Alpha,2024-04-24,4.2,Training,Clear,True,
11494,AC-016,Alpha,2024-04-27,3.9,Operational,Poor,True,
11495,AC-016,Alpha,2024-04-28,4.1,Transit,Clear,True,
11496,AC-016,Alpha,2024-04-29,3.6,Operational,Clear,True,
11497,AC-016,Alpha,2024-05-02,2.9,Operational,Clear,True,
11498,AC-016,Alpha,2024-05-03,5.9,Training,Clear,True,
11499,AC-016,Alpha,2024-05-05,0.9,Operational,Clear,False,Technical
11500,AC-016,Alpha,2024-05-06,1.1,Operational,Clear,True,
11501,AC-016,Alpha,2024-05-07,4.8,Operational,Clear,True,
11502,AC-016,Alpha,2024-05-09,4.3,Operational,Marginal,True,
11503,AC-016,Alpha,2024-05-10,3.4,Training,Clear,True,
11504,AC-016,Alpha,2024-05-11,3.9,Training,Marginal,True,
11505,AC-016,Alpha,2024-05-12,3.9,Reconnaissance,Clear,True,
11506,AC-016,Alpha,2024-05-13,2.8,Operational,Clear,True,
11507,AC-016,Alpha,2024-05-14,2.8,Operational,Clear,True,
11508,AC-016,Alpha,2024-05-17,2.6,Operational,Clear,True,
11509,AC-016,Alpha,2024-05-18,0.8,Reconnaissance,Marginal,False,Weather
11510,AC-016,Alpha,2024-05-19,0.4,Training,Clear,False,Technical
11511,AC-016,Alpha,2024-05-21,0.8,Operational,Clear,False,Technical
11512,AC-016,Alpha,2024-05-22,1.9,Training,Clear,True,
11513,AC-016,Alpha,2024-05-26,0.9,Training,Clear,False,Technical
11514,AC-016,Alpha,2024-05-29,0.9,Operational,Marginal,True,
11515,AC-016,Alpha,2024-05-30,3.3,Training,Clear,True,
11516,AC-016,Alpha,2024-05-31,2.2,Training,Clear,True,
11517,AC-016,Alpha,2024-06-05,0.5,Operational,Clear,False,Weather
11518,AC-016,Alpha,2024-06-08,0.6,Operational,Clear,False,Technical
11519,AC-016,Alpha,2024-06-11,0.6,Operational,Clear,False,Technical
11520,AC-016,Alpha,2024-06-14,3.1,Training,Clear,True,
11521,AC-016,Alpha,2024-06-15,3.8,Training,Poor,True,
11522,AC-016,Alpha,2024-06-16,2.3,Operational,Marginal,True,
11523,AC-016,Alpha,2024-06-17,0.8,Operational,Poor,False,Weather
11524,AC-016,Alpha,2024-06-18,0.5,Training,Clear,False,Other
11525,AC-016,Alpha,2024-06-20,0.6,Training,Clear,False,Technical
11526,AC-016,Alpha,2024-06-23,4.1,Training,Clear,True,
11527,AC-016,Alpha,2024-06-24,0.7,Transit,Poor,False,Weather
11528,AC-016,Alpha,2024-06-25,2.9,Operational,Clear,True,
11529,AC-016,Alpha,2024-06-27,0.4,Operational,Poor,False,Weather
11530,AC-016,Alpha,2024-06-28,1.6,Operational,Clear,False,Technical
11531,AC-016,Alpha,2024-06-30,1.7,Training,Clear,True,
11532,AC-016,Alpha,2024-07-01,1.7,Operational,Clear,False,Weather
11533,AC-016,Alpha,2024-07-04,3.3,Training,Clear,True,
11534,AC-016,Alpha,2024-07-05,1.7,Operational,Clear,False,Technical
11535,AC-016,Alpha,2024-07-06,1.1,Training,Poor,True,
11536,AC-016,Alpha,2024-07-09,5.2,Reconnaissance,Clear,True,
11537,AC-016,Alpha,2024-07-10,0.3,Training,Poor,False,Technical
11538,AC-016,Alpha,2024-07-11,3.8,Training,Clear,True,
11539,AC-016,Alpha,2024-07-12,1.7,Operational,Clear,False,Technical
11540,AC-016,Alpha,2024-07-13,0.3,Training,Poor,False,Weather
11541,AC-016,Alpha,2024-07-15,4.1,Training,Clear,True,
11542,AC-016,Alpha,2024-07-17,3.6,Operational,Clear,True,
11543,AC-016,Alpha,2024-07-19,2.7,Transit,Marginal,True,
11544,AC-016,Alpha,2024-07-20,0.4,Reconnaissance,Marginal,False,Technical
11545,AC-016,Alpha,2024-07-21,1.3,Reconnaissance,Marginal,False,Weather
11546,AC-016,Alpha,2024-07-22,0.8,Training,Marginal,False,Other
11547,AC-016,Alpha,2024-07-24,2.4,Training,Clear,True,
11548,AC-016,Alpha,2024-07-25,1.6,Operational,Clear,False,Other
11549,AC-016,Alpha,2024-07-26,1.3,Operational,Poor,False,Weather
11550,AC-016,Alpha,2024-07-27,4.0,Operational,Marginal,True,
11551,AC-016,Alpha,2024-07-28,2.7,Training,Clear,True,
11552,AC-016,Alpha,2024-07-29,2.2,Operational,Clear,False,Technical
11553,AC-016,Alpha,2024-07-30,2.9,Training,Clear,True,
11554,AC-016,Alpha,2024-07-31,2.9,Training,Clear,True,
11555,AC-016,Alpha,2024-08-05,1.1,Transit,Poor,False,Weather
11556,AC-016,Alpha,2024-08-06,3.6,Training,Clear,True,
11557,AC-016,Alpha,2024-08-07,4.1,Operational,Clear,True,
11558,AC-016,Alpha,2024-08-08,1.2,Reconnaissance,Clear,False,Technical
11559,AC-016,Alpha,2024-08-10,3.3,Operational,Clear,True,
11560,AC-016,Alpha,2024-08-11,4.1,Training,Clear,True,
11561,AC-016,Alpha,2024-08-12,0.6,Operational,Poor,False,Technical
11562,AC-016,Alpha,2024-08-13,1.7,Operational,Marginal,False,Technical
11563,AC-016,Alpha,2024-08-14,0.4,Training,Clear,False,Technical
11564,AC-016,Alpha,2024-08-15,0.7,Reconnaissance,Marginal,False,Weather
11565,AC-016,Alpha,2024-08-16,1.7,Training,Clear,True,
11566,AC-016,Alpha,2024-08-19,4.5,Operational,Clear,True,
11567,AC-016,Alpha,2024-08-21,3.2,Operational,Clear,True,
11568,AC-016,Alpha,2024-08-23,1.0,Transit,Marginal,False,Technical
11569,AC-016,Alpha,2024-08-24,1.4,Operational,Clear,False,Other
11570,AC-016,Alpha,2024-08-25,1.4,Training,Clear,True,
11571,AC-016,Alpha,2024-08-26,3.5,Training,Clear,True,
11572,AC-016,Alpha,2024-08-27,3.8,Operational,Clear,True,
11573,AC-016,Alpha,2024-08-28,3.8,Operational,Marginal,True,
11574,AC-016,Alpha,2024-08-30,5.5,Training,Poor,True,
11575,AC-016,Alpha,2024-08-31,3.9,Training,Clear,True,
11576,AC-016,Alpha,2024-09-05,0.9,Operational,Marginal,False,Technical
11577,AC-016,Alpha,2024-09-06,3.2,Training,Clear,True,
11578,AC-016,Alpha,2024-09-10,1.6,Transit,Clear,False,Technical
11579,AC-016,Alpha,2024-09-13,3.2,Operational,Marginal,True,
11580,AC-016,Alpha,2024-09-14,1.2,Training,Clear,False,Technical
11581,AC-016,Alpha,2024-09-15,0.4,Training,Marginal,False,Other
11582,AC-016,Alpha,2024-09-16,2.4,Operational,Clear,True,
11583,AC-016,Alpha,2024-09-17,1.1,Training,Marginal,False,Weather
11584,AC-016,Alpha,2024-09-18,3.3,Transit,Clear,True,
11585,AC-016,Alpha,2024-09-19,2.8,Training,Clear,True,
11586,AC-016,Alpha,2024-09-20,3.4,Training,Clear,True,
11587,AC-016,Alpha,2024-09-22,2.3,Operational,Clear,True,
11588,AC-016,Alpha,2024-09-23,3.4,Transit,Clear,True,
11589,AC-016,Alpha,2024-09-25,3.0,Operational,Clear,True,
11590,AC-016,Alpha,2024-09-26,2.7,Operational,Clear,True,
11591,AC-016,Alpha,2024-09-28,5.3,Operational,Clear,True,
11592,AC-016,Alpha,2024-10-01,0.8,Operational,Clear,False,Technical
11593,AC-016,Alpha,2024-10-03,3.1,Operational,Clear,True,
11594,AC-016,Alpha,2024-10-07,1.6,Training,Poor,False,Weather
11595,AC-016,Alpha,2024-10-08,2.5,Training,Clear,True,
11596,AC-016,Alpha,2024-10-10,1.0,Training,Marginal,False,Technical
11597,AC-016,Alpha,2024-10-13,4.3,Operational,Clear,True,
11598,AC-016,Alpha,2024-10-17,3.2,Training,Marginal,True,
11599,AC-016,Alpha,2024-10-19,0.4,Operational,Poor,False,Weather
11600,AC-016,Alpha,2024-10-20,2.6,Operational,Clear,True,
11601,AC-016,Alpha,2024-10-24,3.9,Operational,Marginal,True,
11602,AC-016,Alpha,2024-10-26,0.8,Operational,Clear,False,Technical
11603,AC-016,Alpha,2024-10-29,2.2,Operational,Marginal,True,
11604,AC-016,Alpha,2024-11-05,3.7,Operational,Marginal,True,
11605,AC-016,Alpha,2024-11-06,0.9,Training,Clear,False,Technical
11606,AC-016,Alpha,2024-11-07,6.2,Transit,Clear,True,
11607,AC-016,Alpha,2024-11-08,1.0,Reconnaissance,Clear,False,Technical
11608,AC-016,Alpha,2024-11-17,1.0,Reconnaissance,Clear,False,Technical
11609,AC-016,Alpha,2024-11-27,4.3,Training,Clear,True,
11610,AC-016,Alpha,2024-12-03,4.9,Reconnaissance,Clear,True,
11611,AC-016,Alpha,2024-12-11,4.2,Training,Poor,True,
11612,AC-016,Alpha,2024-12-16,4.1,Training,Clear,True,
11613,AC-016,Alpha,2024-12-18,4.4,Reconnaissance,Marginal,True,
11614,AC-016,Alpha,2024-12-23,2.3,Training,Marginal,True,
11615,AC-016,Alpha,2024-12-27,4.5,Reconnaissance,Marginal,True,
11616,AC-016,Alpha,2025-01-02,3.8,Reconnaissance,Clear,True,
11617,AC-016,Alpha,2025-01-06,2.6,Transit,Clear,True,
11618,AC-016,Alpha,2025-01-07,2.8,Operational,Clear,True,
11619,AC-016,Alpha,2025-01-09,1.3,Operational,Marginal,False,Technical
11620,AC-016,Alpha,2025-01-11,1.4,Operational,Poor,False,Technical
11621,AC-016,Alpha,2025-01-14,1.2,Reconnaissance,Clear,True,
11622,AC-016,Alpha,2025-01-18,0.4,Training,Marginal,False,Technical
