flight_id,aircraft_id,unit,flight_date,flight_hours,mission_type,weather_condition,completed,abort_reason,year,aircraft_type,acquisition_year
6713,AC-010,Echo,2021-08-10,2.3,Operational,Clear,True,,2021,Class-II Multirole,2020
6714,AC-010,Echo,2021-08-11,1.1,Reconnaissance,Clear,True,,2021,Class-II Multirole,2020
6715,AC-010,Echo,2021-08-17,2.2,Training,Clear,True,,2021,Class-II Multirole,2020
6716,AC-010,Echo,2021-08-18,4.4,Training,Clear,True,,2021,Class-II Multirole,2020
6717,AC-010,Echo,2021-08-23,0.3,Training,Marginal,False,Technical,2021,Class-II Multirole,2020
6718,AC-010,Echo,2021-08-24,4.4,Operational,Marginal,True,,2021,Class-II Multirole,2020
6719,AC-010,Echo,2021-08-25,0.2,Operational,Clear,False,Technical,2021,Class-II Multirole,2020
6720,AC-010,Echo,2021-08-26,0.3,Transit,Marginal,False,Other,2021,Class-II Multirole,2020
6721,AC-010,Echo,2021-08-27,1.1,Operational,Clear,True,,2021,Class-II Multirole,2020
6722,AC-010,Echo,2021-08-28,4.1,Reconnaissance,Clear,True,,2021,Class-II Multirole,2020
6723,AC-010,Echo,2021-08-29,0.6,Operational,Clear,False,Other,2021,Class-II Multirole,2020
6724,AC-010,Echo,2021-08-30,1.0,Reconnaissance,Clear,False,Technical,2021,Class-II Multirole,2020
6725,AC-010,Echo,2021-09-01,0.9,Training,Marginal,False,Weather,2021,Class-II Multirole,2020
6726,AC-010,Echo,2021-09-03,3.3,Training,Clear,True,,2021,Class-II Multirole,2020
6727,AC-010,Echo,2021-09-04,4.1,Operational,Marginal,True,,2021,Class-II Multirole,2020
6728,AC-010,Echo,2021-09-05,2.0,Training,Marginal,True,,2021,Class-II Multirole,2020
6729,AC-010,Echo,2021-09-06,2.6,Operational,Clear,True,,2021,Class-II Multirole,2020
6730,AC-010,Echo,2021-09-10,0.6,Training,Poor,False,Weather,2021,Class-II Multirole,2020
6731,AC-010,Echo,2021-09-17,1.4,Reconnaissance,Poor,False,Weather,2021,Class-II Multirole,2020
6732,AC-010,Echo,2021-09-19,0.6,Training,Poor,False,Weather,2021,Class-II Multirole,2020
6733,AC-010,Echo,2021-09-21,3.9,Training,Poor,True,,2021,Class-II Multirole,2020
6734,AC-010,Echo,2021-09-22,2.5,Transit,Marginal,True,,2021,Class-II Multirole,2020
6735,AC-010,Echo,2021-09-23,0.4,Training,Clear,False,Technical,2021,Class-II Multirole,2020
6736,AC-010,Echo,2021-09-26,2.8,Training,Clear,True,,2021,Class-II Multirole,2020
6737,AC-010,Echo,2021-09-28,1.2,Training,Marginal,False,Weather,2021,Class-II Multirole,2020
6738,AC-010,Echo,2021-10-06,1.6,Training,Marginal,False,Weather,2021,Class-II Multirole,2020
6739,AC-010,Echo,2021-10-10,0.3,Operational,Clear,False,Technical,2021,Class-II Multirole,2020
6740,AC-010,Echo,2021-10-11,2.4,Training,Clear,True,,2021,Class-II Multirole,2020
6741,AC-010,Echo,2021-10-17,2.7,Training,Clear,True,,2021,Class-II Multirole,2020
6742,AC-010,Echo,2021-10-19,1.3,Training,Clear,False,Technical,2021,Class-II Multirole,2020
6743,AC-010,Echo,2021-10-20,0.4,Training,Clear,False,Technical,2021,Class-II Multirole,2020
6744,AC-010,Echo,2021-10-21,0.8,Operational,Clear,False,Technical,2021,Class-II Multirole,2020
6745,AC-010,Echo,2021-10-22,5.6,Operational,Marginal,True,,2021,Class-II Multirole,2020
6746,AC-010,Echo,2021-10-29,2.4,Training,Marginal,True,,2021,Class-II Multirole,2020
6747,AC-010,Echo,2021-10-31,5.5,Transit,Marginal,True,,2021,Class-II Multirole,2020
6748,AC-010,Echo,2021-11-06,1.5,Operational,Poor,True,,2021,Class-II Multirole,2020
6749,AC-010,Echo,2021-11-08,0.9,Training,Marginal,False,Weather,2021,Class-II Multirole,2020
6750,AC-010,Echo,2021-11-12,0.4,Reconnaissance,Clear,False,Technical,2021,Class-II Multirole,2020
6751,AC-010,Echo,2021-11-23,1.6,Training,Marginal,False,Weather,2021,Class-II Multirole,2020
6752,AC-010,Echo,2021-11-26,3.6,Operational,Marginal,True,,2021,Class-II Multirole,2020
6753,AC-010,Echo,2021-11-27,3.2,Reconnaissance,Clear,True,,2021,Class-II Multirole,2020
6754,AC-010,Echo,2021-11-30,0.4,Training,Poor,False,Weather,2021,Class-II Multirole,2020
6755,AC-010,Echo,2021-12-02,4.2,Training,Marginal,True,,2021,Class-II Multirole,2020
6756,AC-010,Echo,2021-12-05,1.4,Operational,Clear,True,,2021,Class-II Multirole,2020
6757,AC-010,Echo,2021-12-12,4.8,Training,Clear,True,,2021,Class-II Multirole,2020
6758,AC-010,Echo,2021-12-14,4.1,Operational,Clear,True,,2021,Class-II Multirole,2020
6759,AC-010,Echo,2021-12-15,1.6,Operational,Clear,True,,2021,Class-II Multirole,2020
6760,AC-010,Echo,2021-12-16,1.5,Operational,Poor,False,Technical,2021,Class-II Multirole,2020
6761,AC-010,Echo,2021-12-17,4.1,Training,Clear,True,,2021,Class-II Multirole,2020
6762,AC-010,Echo,2021-12-24,0.3,Reconnaissance,Clear,False,Technical,2021,Class-II Multirole,2020
6763,AC-010,Echo,2021-12-26,0.1,Reconnaissance,Poor,False,Weather,2021,Class-II Multirole,2020
6764,AC-010,Echo,2022-01-02,1.2,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6765,AC-010,Echo,2022-01-03,1.5,Training,Marginal,False,Weather,2022,Class-II Multirole,2020
6766,AC-010,Echo,2022-01-10,2.6,Operational,Clear,True,,2022,Class-II Multirole,2020
6767,AC-010,Echo,2022-01-15,2.7,Training,Clear,True,,2022,Class-II Multirole,2020
6768,AC-010,Echo,2022-01-16,3.7,Training,Clear,True,,2022,Class-II Multirole,2020
6769,AC-010,Echo,2022-01-17,4.1,Reconnaissance,Marginal,True,,2022,Class-II Multirole,2020
6770,AC-010,Echo,2022-01-22,0.1,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6771,AC-010,Echo,2022-01-23,0.6,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6772,AC-010,Echo,2022-01-29,3.6,Training,Marginal,True,,2022,Class-II Multirole,2020
6773,AC-010,Echo,2022-01-30,2.4,Transit,Marginal,True,,2022,Class-II Multirole,2020
6774,AC-010,Echo,2022-02-01,1.2,Training,Clear,True,,2022,Class-II Multirole,2020
6775,AC-010,Echo,2022-02-07,0.9,Operational,Clear,False,Technical,2022,Class-II Multirole,2020
6776,AC-010,Echo,2022-02-08,1.6,Operational,Clear,True,,2022,Class-II Multirole,2020
6777,AC-010,Echo,2022-02-10,2.9,Training,Clear,True,,2022,Class-II Multirole,2020
6778,AC-010,Echo,2022-02-12,0.5,Training,Clear,False,Other,2022,Class-II Multirole,2020
6779,AC-010,Echo,2022-02-23,2.0,Operational,Clear,True,,2022,Class-II Multirole,2020
6780,AC-010,Echo,2022-02-27,0.9,Reconnaissance,Clear,True,,2022,Class-II Multirole,2020
6781,AC-010,Echo,2022-02-28,3.0,Training,Marginal,True,,2022,Class-II Multirole,2020
6782,AC-010,Echo,2022-03-01,1.0,Training,Clear,True,,2022,Class-II Multirole,2020
6783,AC-010,Echo,2022-03-03,1.3,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6784,AC-010,Echo,2022-03-11,1.8,Training,Clear,True,,2022,Class-II Multirole,2020
6785,AC-010,Echo,2022-03-16,1.0,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6786,AC-010,Echo,2022-03-18,1.3,Operational,Clear,False,Technical,2022,Class-II Multirole,2020
6787,AC-010,Echo,2022-03-25,3.0,Training,Clear,True,,2022,Class-II Multirole,2020
6788,AC-010,Echo,2022-03-29,0.9,Training,Clear,False,Weather,2022,Class-II Multirole,2020
6789,AC-010,Echo,2022-03-30,3.8,Training,Marginal,True,,2022,Class-II Multirole,2020
6790,AC-010,Echo,2022-04-03,2.4,Operational,Marginal,True,,2022,Class-II Multirole,2020
6791,AC-010,Echo,2022-04-04,0.7,Operational,Clear,False,Technical,2022,Class-II Multirole,2020
6792,AC-010,Echo,2022-04-06,2.9,Training,Clear,True,,2022,Class-II Multirole,2020
6793,AC-010,Echo,2022-04-07,2.6,Transit,Clear,True,,2022,Class-II Multirole,2020
6794,AC-010,Echo,2022-04-10,1.1,Training,Marginal,False,Technical,2022,Class-II Multirole,2020
6795,AC-010,Echo,2022-04-11,1.0,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6796,AC-010,Echo,2022-04-12,2.8,Transit,Marginal,True,,2022,Class-II Multirole,2020
6797,AC-010,Echo,2022-04-13,5.4,Operational,Clear,True,,2022,Class-II Multirole,2020
6798,AC-010,Echo,2022-04-14,0.5,Transit,Clear,False,Other,2022,Class-II Multirole,2020
6799,AC-010,Echo,2022-04-16,2.9,Training,Clear,True,,2022,Class-II Multirole,2020
6800,AC-010,Echo,2022-04-17,3.5,Training,Clear,True,,2022,Class-II Multirole,2020
6801,AC-010,Echo,2022-04-18,2.1,Operational,Clear,True,,2022,Class-II Multirole,2020
6802,AC-010,Echo,2022-04-20,2.7,Transit,Clear,True,,2022,Class-II Multirole,2020
6803,AC-010,Echo,2022-04-21,3.1,Operational,Clear,True,,2022,Class-II Multirole,2020
6804,AC-010,Echo,2022-04-22,2.2,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6805,AC-010,Echo,2022-04-23,2.8,Operational,Clear,True,,2022,Class-II Multirole,2020
6806,AC-010,Echo,2022-04-27,3.0,Operational,Clear,True,,2022,Class-II Multirole,2020
6807,AC-010,Echo,2022-04-29,2.7,Reconnaissance,Poor,True,,2022,Class-II Multirole,2020
6808,AC-010,Echo,2022-05-01,1.2,Training,Poor,False,Weather,2022,Class-II Multirole,2020
6809,AC-010,Echo,2022-05-03,3.9,Operational,Clear,True,,2022,Class-II Multirole,2020
6810,AC-010,Echo,2022-05-04,4.5,Training,Clear,True,,2022,Class-II Multirole,2020
6811,AC-010,Echo,2022-05-05,3.6,Operational,Clear,True,,2022,Class-II Multirole,2020
6812,AC-010,Echo,2022-05-10,2.1,Operational,Marginal,True,,2022,Class-II Multirole,2020
6813,AC-010,Echo,2022-05-12,4.4,Operational,Clear,True,,2022,Class-II Multirole,2020
6814,AC-010,Echo,2022-05-13,4.6,Training,Clear,True,,2022,Class-II Multirole,2020
6815,AC-010,Echo,2022-05-14,5.0,Operational,Clear,True,,2022,Class-II Multirole,2020
6816,AC-010,Echo,2022-05-17,1.7,Operational,Clear,True,,2022,Class-II Multirole,2020
6817,AC-010,Echo,2022-05-18,6.0,Training,Clear,True,,2022,Class-II Multirole,2020
6818,AC-010,Echo,2022-05-19,3.8,Transit,Clear,True,,2022,Class-II Multirole,2020
6819,AC-010,Echo,2022-05-20,2.3,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6820,AC-010,Echo,2022-05-21,1.0,Transit,Marginal,False,Technical,2022,Class-II Multirole,2020
6821,AC-010,Echo,2022-05-22,3.1,Operational,Marginal,True,,2022,Class-II Multirole,2020
6822,AC-010,Echo,2022-05-23,4.1,Training,Clear,True,,2022,Class-II Multirole,2020
6823,AC-010,Echo,2022-05-25,2.1,Training,Poor,False,Other,2022,Class-II Multirole,2020
6824,AC-010,Echo,2022-05-27,2.8,Reconnaissance,Clear,True,,2022,Class-II Multirole,2020
6825,AC-010,Echo,2022-05-28,2.4,Training,Marginal,True,,2022,Class-II Multirole,2020
6826,AC-010,Echo,2022-05-29,3.7,Training,Clear,True,,2022,Class-II Multirole,2020
6827,AC-010,Echo,2022-06-01,4.0,Training,Clear,True,,2022,Class-II Multirole,2020
6828,AC-010,Echo,2022-06-03,3.7,Training,Marginal,True,,2022,Class-II Multirole,2020
6829,AC-010,Echo,2022-06-04,3.4,Training,Clear,True,,2022,Class-II Multirole,2020
6830,AC-010,Echo,2022-06-05,1.2,Operational,Poor,False,Weather,2022,Class-II Multirole,2020
6831,AC-010,Echo,2022-06-06,1.6,Transit,Clear,True,,2022,Class-II Multirole,2020
6832,AC-010,Echo,2022-06-08,4.0,Operational,Marginal,True,,2022,Class-II Multirole,2020
6833,AC-010,Echo,2022-06-09,3.9,Training,Clear,True,,2022,Class-II Multirole,2020
6834,AC-010,Echo,2022-06-10,1.5,Operational,Clear,True,,2022,Class-II Multirole,2020
6835,AC-010,Echo,2022-06-11,3.1,Reconnaissance,Clear,True,,2022,Class-II Multirole,2020
6836,AC-010,Echo,2022-06-14,4.1,Operational,Clear,True,,2022,Class-II Multirole,2020
6837,AC-010,Echo,2022-06-15,0.3,Training,Marginal,False,Weather,2022,Class-II Multirole,2020
6838,AC-010,Echo,2022-06-16,0.6,Reconnaissance,Marginal,False,Technical,2022,Class-II Multirole,2020
6839,AC-010,Echo,2022-06-17,6.0,Training,Marginal,True,,2022,Class-II Multirole,2020
6840,AC-010,Echo,2022-06-18,1.1,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6841,AC-010,Echo,2022-06-21,3.7,Training,Poor,True,,2022,Class-II Multirole,2020
6842,AC-010,Echo,2022-06-24,0.5,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6843,AC-010,Echo,2022-06-25,0.4,Operational,Clear,False,Technical,2022,Class-II Multirole,2020
6844,AC-010,Echo,2022-06-26,4.5,Transit,Clear,True,,2022,Class-II Multirole,2020
6845,AC-010,Echo,2022-06-28,2.6,Training,Clear,True,,2022,Class-II Multirole,2020
6846,AC-010,Echo,2022-07-01,2.9,Training,Clear,True,,2022,Class-II Multirole,2020
6847,AC-010,Echo,2022-07-02,0.5,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6848,AC-010,Echo,2022-07-03,1.9,Reconnaissance,Clear,True,,2022,Class-II Multirole,2020
6849,AC-010,Echo,2022-07-05,3.0,Transit,Clear,True,,2022,Class-II Multirole,2020
6850,AC-010,Echo,2022-07-07,1.9,Reconnaissance,Clear,True,,2022,Class-II Multirole,2020
6851,AC-010,Echo,2022-07-09,2.3,Transit,Clear,True,,2022,Class-II Multirole,2020
6852,AC-010,Echo,2022-07-10,3.5,Transit,Marginal,True,,2022,Class-II Multirole,2020
6853,AC-010,Echo,2022-07-11,2.2,Training,Clear,True,,2022,Class-II Multirole,2020
6854,AC-010,Echo,2022-07-13,0.2,Transit,Marginal,False,Weather,2022,Class-II Multirole,2020
6855,AC-010,Echo,2022-07-14,0.7,Operational,Clear,False,Technical,2022,Class-II Multirole,2020
6856,AC-010,Echo,2022-07-16,3.1,Training,Clear,True,,2022,Class-II Multirole,2020
6857,AC-010,Echo,2022-07-17,1.0,Reconnaissance,Clear,False,Other,2022,Class-II Multirole,2020
6858,AC-010,Echo,2022-07-18,4.3,Operational,Clear,True,,2022,Class-II Multirole,2020
6859,AC-010,Echo,2022-07-19,2.7,Operational,Clear,True,,2022,Class-II Multirole,2020
6860,AC-010,Echo,2022-07-25,1.3,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6861,AC-010,Echo,2022-07-26,4.4,Training,Clear,True,,2022,Class-II Multirole,2020
6862,AC-010,Echo,2022-07-27,3.6,Training,Clear,True,,2022,Class-II Multirole,2020
6863,AC-010,Echo,2022-07-29,2.2,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6864,AC-010,Echo,2022-08-01,0.6,Training,Marginal,False,Technical,2022,Class-II Multirole,2020
6865,AC-010,Echo,2022-08-04,1.4,Reconnaissance,Clear,False,Technical,2022,Class-II Multirole,2020
6866,AC-010,Echo,2022-08-05,5.2,Transit,Marginal,True,,2022,Class-II Multirole,2020
6867,AC-010,Echo,2022-08-06,5.0,Training,Clear,True,,2022,Class-II Multirole,2020
6868,AC-010,Echo,2022-08-08,0.8,Transit,Marginal,False,Weather,2022,Class-II Multirole,2020
6869,AC-010,Echo,2022-08-10,1.0,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6870,AC-010,Echo,2022-08-11,2.3,Training,Clear,True,,2022,Class-II Multirole,2020
6871,AC-010,Echo,2022-08-14,1.0,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6872,AC-010,Echo,2022-08-15,1.6,Training,Marginal,False,Weather,2022,Class-II Multirole,2020
6873,AC-010,Echo,2022-08-17,2.3,Training,Clear,True,,2022,Class-II Multirole,2020
6874,AC-010,Echo,2022-08-18,1.2,Transit,Marginal,False,Weather,2022,Class-II Multirole,2020
6875,AC-010,Echo,2022-08-19,2.4,Training,Clear,True,,2022,Class-II Multirole,2020
6876,AC-010,Echo,2022-08-21,2.2,Training,Clear,True,,2022,Class-II Multirole,2020
6877,AC-010,Echo,2022-08-22,2.9,Operational,Marginal,True,,2022,Class-II Multirole,2020
6878,AC-010,Echo,2022-08-23,3.9,Training,Clear,True,,2022,Class-II Multirole,2020
6879,AC-010,Echo,2022-08-25,3.4,Operational,Clear,True,,2022,Class-II Multirole,2020
6880,AC-010,Echo,2022-08-26,3.9,Reconnaissance,Poor,True,,2022,Class-II Multirole,2020
6881,AC-010,Echo,2022-08-27,1.8,Operational,Marginal,True,,2022,Class-II Multirole,2020
6882,AC-010,Echo,2022-08-28,1.5,Operational,Marginal,False,Technical,2022,Class-II Multirole,2020
6883,AC-010,Echo,2022-08-29,3.9,Training,Poor,True,,2022,Class-II Multirole,2020
6884,AC-010,Echo,2022-09-01,2.3,Operational,Clear,True,,2022,Class-II Multirole,2020
6885,AC-010,Echo,2022-09-02,5.3,Training,Poor,True,,2022,Class-II Multirole,2020
6886,AC-010,Echo,2022-09-07,0.7,Operational,Poor,False,Weather,2022,Class-II Multirole,2020
6887,AC-010,Echo,2022-09-11,1.6,Training,Clear,False,Other,2022,Class-II Multirole,2020
6888,AC-010,Echo,2022-09-13,3.0,Training,Clear,True,,2022,Class-II Multirole,2020
6889,AC-010,Echo,2022-09-14,0.7,Operational,Marginal,False,Weather,2022,Class-II Multirole,2020
6890,AC-010,Echo,2022-09-15,0.6,Reconnaissance,Clear,False,Technical,2022,Class-II Multirole,2020
6891,AC-010,Echo,2022-09-19,1.0,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6892,AC-010,Echo,2022-09-20,0.8,Operational,Clear,False,Technical,2022,Class-II Multirole,2020
6893,AC-010,Echo,2022-09-21,3.6,Operational,Clear,True,,2022,Class-II Multirole,2020
6894,AC-010,Echo,2022-09-22,4.0,Operational,Marginal,True,,2022,Class-II Multirole,2020
6895,AC-010,Echo,2022-09-24,3.9,Training,Clear,True,,2022,Class-II Multirole,2020
6896,AC-010,Echo,2022-09-27,3.9,Training,Clear,True,,2022,Class-II Multirole,2020
6897,AC-010,Echo,2022-09-30,0.5,Transit,Poor,False,Technical,2022,Class-II Multirole,2020
6898,AC-010,Echo,2022-10-02,1.6,Reconnaissance,Marginal,False,Technical,2022,Class-II Multirole,2020
6899,AC-010,Echo,2022-10-04,1.1,Training,Poor,False,Weather,2022,Class-II Multirole,2020
6900,AC-010,Echo,2022-10-06,4.4,Training,Clear,True,,2022,Class-II Multirole,2020
6901,AC-010,Echo,2022-10-07,1.7,Reconnaissance,Marginal,False,Weather,2022,Class-II Multirole,2020
6902,AC-010,Echo,2022-10-15,3.6,Operational,Marginal,True,,2022,Class-II Multirole,2020
6903,AC-010,Echo,2022-10-16,2.9,Training,Marginal,True,,2022,Class-II Multirole,2020
6904,AC-010,Echo,2022-10-17,0.6,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6905,AC-010,Echo,2022-10-20,0.8,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6906,AC-010,Echo,2022-10-22,0.5,Operational,Poor,False,Weather,2022,Class-II Multirole,2020
6907,AC-010,Echo,2022-10-26,3.0,Reconnaissance,Clear,True,,2022,Class-II Multirole,2020
6908,AC-010,Echo,2022-11-02,4.9,Operational,Poor,True,,2022,Class-II Multirole,2020
6909,AC-010,Echo,2022-11-06,1.3,Training,Clear,False,Technical,2022,Class-II Multirole,2020
6910,AC-010,Echo,2022-11-12,0.4,Operational,Marginal,False,Weather,2022,Class-II Multirole,2020
6911,AC-010,Echo,2022-11-16,1.5,Training,Clear,True,,2022,Class-II Multirole,2020
6912,AC-010,Echo,2022-11-17,1.5,Transit,Clear,False,Weather,2022,Class-II Multirole,2020
6913,AC-010,Echo,2022-11-21,4.2,Training,Clear,True,,2022,Class-II Multirole,2020
6914,AC-010,Echo,2022-11-26,1.6,Operational,Clear,False,Technical,2022,Class-II Multirole,2020
6915,AC-010,Echo,2022-11-30,4.5,Operational,Clear,True,,2022,Class-II Multirole,2020
6916,AC-010,Echo,2022-12-15,1.7,Training,Clear,True,,2022,Class-II Multirole,2020
6917,AC-010,Echo,2022-12-20,3.1,Transit,Clear,True,,2022,Class-II Multirole,2020
6918,AC-010,Echo,2022-12-22,5.1,Reconnaissance,Clear,True,,2022,Class-II Multirole,2020
6919,AC-010,Echo,2022-12-23,3.3,Training,Clear,True,,2022,Class-II Multirole,2020
6920,AC-010,Echo,2022-12-30,1.1,Operational,Clear,False,Technical,2022,Class-II Multirole,2020
6921,AC-010,Echo,2023-01-07,2.9,Training,Clear,True,,2023,Class-II Multirole,2020
6922,AC-010,Echo,2023-01-15,0.4,Training,Clear,False,Weather,2023,Class-II Multirole,2020
6923,AC-010,Echo,2023-01-21,1.5,Operational,Clear,True,,2023,Class-II Multirole,2020
6924,AC-010,Echo,2023-01-22,0.2,Reconnaissance,Clear,False,Technical,2023,Class-II Multirole,2020
6925,AC-010,Echo,2023-01-25,3.9,Operational,Clear,True,,2023,Class-II Multirole,2020
6926,AC-010,Echo,2023-01-30,3.8,Reconnaissance,Clear,True,,2023,Class-II Multirole,2020
6927,AC-010,Echo,2023-02-04,2.4,Operational,Clear,True,,2023,Class-II Multirole,2020
6928,AC-010,Echo,2023-02-07,1.2,Transit,Clear,False,Other,2023,Class-II Multirole,2020
6929,AC-010,Echo,2023-02-12,0.3,Reconnaissance,Marginal,False,Weather,2023,Class-II Multirole,2020
6930,AC-010,Echo,2023-02-13,4.3,Training,Clear,True,,2023,Class-II Multirole,2020
6931,AC-010,Echo,2023-02-14,1.3,Operational,Clear,False,Technical,2023,Class-II Multirole,2020
6932,AC-010,Echo,2023-02-19,0.4,Reconnaissance,Poor,False,Technical,2023,Class-II Multirole,2020
6933,AC-010,Echo,2023-03-04,2.6,Operational,Clear,True,,2023,Class-II Multirole,2020
6934,AC-010,Echo,2023-03-05,0.9,Operational,Clear,False,Technical,2023,Class-II Multirole,2020
6935,AC-010,Echo,2023-03-11,1.5,Reconnaissance,Poor,False,Technical,2023,Class-II Multirole,2020
6936,AC-010,Echo,2023-03-15,1.6,Operational,Marginal,False,Other,2023,Class-II Multirole,2020
6937,AC-010,Echo,2023-03-16,0.7,Training,Marginal,False,Weather,2023,Class-II Multirole,2020
6938,AC-010,Echo,2023-03-18,1.8,Training,Clear,True,,2023,Class-II Multirole,2020
6939,AC-010,Echo,2023-03-25,0.7,Training,Poor,False,Weather,2023,Class-II Multirole,2020
6940,AC-010,Echo,2023-03-26,3.7,Operational,Clear,True,,2023,Class-II Multirole,2020
6941,AC-010,Echo,2023-03-28,3.0,Training,Marginal,True,,2023,Class-II Multirole,2020
6942,AC-010,Echo,2023-03-30,2.7,Training,Clear,True,,2023,Class-II Multirole,2020
6943,AC-010,Echo,2023-04-03,1.8,Operational,Clear,True,,2023,Class-II Multirole,2020
6944,AC-010,Echo,2023-04-05,0.7,Operational,Clear,False,Other,2023,Class-II Multirole,2020
6945,AC-010,Echo,2023-04-06,2.6,Operational,Clear,True,,2023,Class-II Multirole,2020
6946,AC-010,Echo,2023-04-07,1.7,Training,Poor,False,Weather,2023,Class-II Multirole,2020
6947,AC-010,Echo,2023-04-08,2.1,Training,Clear,True,,2023,Class-II Multirole,2020
6948,AC-010,Echo,2023-04-10,2.7,Training,Clear,True,,2023,Class-II Multirole,2020
6949,AC-010,Echo,2023-04-11,4.1,Transit,Poor,True,,2023,Class-II Multirole,2020
6950,AC-010,Echo,2023-04-13,3.1,Training,Marginal,True,,2023,Class-II Multirole,2020
6951,AC-010,Echo,2023-04-14,3.9,Operational,Clear,True,,2023,Class-II Multirole,2020
6952,AC-010,Echo,2023-04-16,7.2,Training,Marginal,True,,2023,Class-II Multirole,2020
6953,AC-010,Echo,2023-04-18,0.6,Training,Clear,False,Technical,2023,Class-II Multirole,2020
6954,AC-010,Echo,2023-04-19,0.4,Training,Clear,False,Technical,2023,Class-II Multirole,2020
6955,AC-010,Echo,2023-04-20,0.3,Transit,Marginal,False,Other,2023,Class-II Multirole,2020
